tweet_id,text,created_at,state,party_mentioned,retweets,likes,text_clean,text_processed,sentiment,sentiment_score,dominant_topic,topic_probability,date
tweet_463,"Excellent debate performance. Clear, honest answers. #Democrat2024 #Election2024",2025-05-26 17:25:07.717987,California,Democrat,92,108,excellent debate performance clear honest answers democrat election,excellent debate performance clear honest answers democrat,positive,0.9539871215820312,3,0.95911205,2025-05-26
tweet_464,Weak debate performance. No real solutions offered. #Republican2024 #Election2024,2025-05-07 17:25:07.718067,California,Republican,12,188,weak debate performance no real solutions offered republican election,weak debate performance real solutions offered republican,negative,0.8771274089813232,4,0.9572164,2025-05-07
tweet_465,Great policy speech today! Really inspiring vision for the future. #Democrat2024 #Election2024,2025-05-19 17:25:07.718147,New York,Democrat,19,379,great policy speech today really inspiring vision for the future democrat election,great policy speech today really inspiring vision future democrat,positive,0.9806103706359863,3,0.9678189,2025-05-19
tweet_466,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-10 17:25:07.718227,Texas,Republican,53,381,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-10
tweet_467,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-18 17:25:07.718307,California,Republican,87,276,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-18
tweet_468,Great policy speech today! Really inspiring vision for the future. #Independent2024 #Election2024,2025-05-14 17:25:07.718389,New York,Independent,18,394,great policy speech today really inspiring vision for the future independent election,great policy speech today really inspiring vision future independent,positive,0.976468563079834,3,0.967819,2025-05-14
tweet_469,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-19 17:25:07.718472,Florida,Republican,18,331,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-19
tweet_470,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-14 17:25:07.718551,Florida,Republican,60,239,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-14
tweet_471,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-04-29 17:25:07.718630,Texas,Independent,68,7,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-04-29
tweet_472,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-04 17:25:07.718719,California,Independent,46,339,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-04
tweet_473,Another broken promise from politicians. #Democrat2024 #Election2024,2025-05-26 17:25:07.718800,Florida,Democrat,81,484,another broken promise from politicians democrat election,another broken promise politicians democrat,negative,0.8151327967643738,1,0.94487476,2025-05-26
tweet_474,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-26 17:25:07.718890,Florida,Republican,14,40,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-26
tweet_475,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-17 17:25:07.718969,Texas,Republican,50,330,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-17
tweet_476,Another broken promise from politicians. #Independent2024 #Election2024,2025-05-05 17:25:07.719047,California,Independent,38,27,another broken promise from politicians independent election,another broken promise politicians independent,negative,0.8059149384498596,1,0.94487464,2025-05-05
tweet_477,"Excellent debate performance. Clear, honest answers. #Republican2024 #Election2024",2025-05-25 17:25:07.719125,Pennsylvania,Republican,37,386,excellent debate performance clear honest answers republican election,excellent debate performance clear honest answers republican,positive,0.9458787441253662,3,0.95911217,2025-05-25
tweet_478,Another broken promise from politicians. #Republican2024 #Election2024,2025-05-18 17:25:07.719204,Florida,Republican,34,234,another broken promise from politicians republican election,another broken promise politicians republican,negative,0.8090128302574158,1,0.9448747,2025-05-18
tweet_479,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-05-01 17:25:07.719282,Pennsylvania,Independent,84,61,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-05-01
tweet_480,Terrible policy decision. This will hurt the economy. #Independent2024 #Election2024,2025-05-03 17:25:07.719361,California,Independent,37,283,terrible policy decision this will hurt the economy independent election,terrible policy decision hurt economy independent,negative,0.9372010231018066,0,0.94777495,2025-05-03
tweet_481,"Excellent debate performance. Clear, honest answers. #Democrat2024 #Election2024",2025-05-23 17:25:07.719440,New York,Democrat,44,374,excellent debate performance clear honest answers democrat election,excellent debate performance clear honest answers democrat,positive,0.9539871215820312,3,0.95911205,2025-05-23
tweet_482,Another broken promise from politicians. #Democrat2024 #Election2024,2025-04-29 17:25:07.719523,Florida,Democrat,97,287,another broken promise from politicians democrat election,another broken promise politicians democrat,negative,0.8151327967643738,1,0.94487476,2025-04-29
tweet_483,Voter registration deadline is next month. #Independent2024 #Election2024,2025-05-18 17:25:07.719605,New York,Independent,47,159,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-05-18
tweet_484,Great policy speech today! Really inspiring vision for the future. #Democrat2024 #Election2024,2025-05-23 17:25:07.719685,Florida,Democrat,32,407,great policy speech today really inspiring vision for the future democrat election,great policy speech today really inspiring vision future democrat,positive,0.9806103706359863,3,0.9678189,2025-05-23
tweet_485,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-20 17:25:07.719772,Florida,Republican,36,55,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-20
tweet_486,Voter registration deadline is next month. #Independent2024 #Election2024,2025-04-28 17:25:07.719870,Texas,Independent,59,401,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-04-28
tweet_487,Weak debate performance. No real solutions offered. #Independent2024 #Election2024,2025-04-30 17:25:07.719951,New York,Independent,48,368,weak debate performance no real solutions offered independent election,weak debate performance real solutions offered independent,negative,0.871368944644928,4,0.9572162,2025-04-30
tweet_488,"Same old politics, nothing will change. #Democrat2024 #Election2024",2025-05-11 17:25:07.720037,Florida,Democrat,55,203,same old politics nothing will change democrat election,old politics nothing change democrat,negative,0.7820222973823547,3,0.94394624,2025-05-11
tweet_489,This candidate is out of touch with regular people. #Republican2024 #Election2024,2025-05-14 17:25:07.720117,Texas,Republican,68,413,this candidate is out of touch with regular people republican election,touch regular people republican,negative,0.8659353256225586,2,0.9272871,2025-05-14
tweet_490,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-16 17:25:07.720197,Pennsylvania,Independent,3,153,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.95911217,2025-05-16
tweet_491,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-17 17:25:07.720276,New York,Independent,49,261,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.9591121,2025-05-17
tweet_492,Election day is approaching quickly. #Democrat2024 #Election2024,2025-05-17 17:25:07.720354,Pennsylvania,Democrat,36,169,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-05-17
tweet_493,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-21 17:25:07.720432,Florida,Independent,17,200,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.95911217,2025-05-21
